TERM,STUDENT_ID,COURSE,CAMPUS,GRADE
2022FL,siidtbk,ENGL-1301,NE,CR
2022FL,zirkkty,ENGL-1301,NE,C
2022FL,tpnzlmx,ENGL-1301,NE,D
2022FL,rwzqbnn,ENGL-1301,TR,A
2022FL,dkjolcy,ENGL-1301,TR,D
2022FL,jakzifv,ENGL-1301,TR,F
2022FL,obpacdc,ENGL-1301,CN,A
2022FL,csgwyej,ENGL-1301,TR,C
2022FL,gkefitc,ENGL-1301,NE,CR
2022FL,uqsvkwr,ENGL-1301,TR,C
2022FL,srfylsp,ENGL-1301,SE,B
2022FL,alrvmfz,ENGL-1301,SE,CR
2022FL,mjfyzwo,ENGL-1301,SE,CR
2022FL,qzrzozc,ENGL-1301,SE,W
2022FL,hjgvbrt,ENGL-1301,NE,F
2022FL,uqowidc,ENGL-1301,SE,CR
2022FL,fzhipzy,ENGL-1301,CN,W
2022FL,euowebe,ENGL-1301,SE,C
2022FL,kcicbdl,ENGL-1301,NW,D
2022FL,kgspqrz,ENGL-1301,SO,W
2022FL,yypymun,ENGL-1301,NE,A
2022FL,tscsmgx,ENGL-1301,NE,W
2022FL,udfhcpt,ENGL-1301,NE,B
2022FL,tfxhqxz,ENGL-1301,NW,W
2022FL,apzvwya,ENGL-1301,TR,F
2022FL,hpdwmla,ENGL-1301,NW,D
2022FL,peyhqup,ENGL-1301,NE,D
2022FL,uxkzgzk,ENGL-1301,NW,CR
2022FL,btpizho,ENGL-1301,SO,CR
2022FL,odslogp,ENGL-1301,SO,C
2022FL,etjjojx,ENGL-1301,NW,A
2022FL,gtfzppm,ENGL-1301,TR,F
2022FL,vpvrqew,ENGL-1301,CN,D
2022FL,xylwtbe,ENGL-1301,NE,D
2022FL,aybojlm,ENGL-1301,CN,D
2022FL,bnrlrjw,ENGL-1301,CN,D
2022FL,hjjlldm,ENGL-1301,NE,W
2022FL,ptoqaah,ENGL-1301,TR,C
2022FL,dytncvu,ENGL-1301,SE,W
2022FL,uonrkoa,ENGL-1301,SO,CR
2022FL,cijygij,ENGL-1301,NW,D
2022FL,oabitvd,ENGL-1301,CN,CR
2022FL,rnohkan,ENGL-1301,TR,W
2022FL,akmsxuv,ENGL-1301,NW,D
2022FL,motzrdn,ENGL-1301,NW,W
2022FL,jgxyyqa,ENGL-1301,TR,B
2022FL,zblpojt,ENGL-1301,SE,A
2022FL,avvtclx,ENGL-1301,SO,D
2022FL,yvkyytu,ENGL-1301,TR,D
2022FL,ysiullb,ENGL-1301,TR,B
2022FL,hagytzs,ENGL-1301,NE,F
2022FL,tqypufo,ENGL-1301,NW,A
2022FL,jhlsxjg,ENGL-1301,TR,A
2022FL,nchafks,ENGL-1301,SE,A
2022FL,wsspzad,ENGL-1301,CN,W
2022FL,vcshiod,ENGL-1301,NW,C
2022FL,qzptzjm,ENGL-1301,CN,C
2022FL,ankhjvs,ENGL-1301,CN,C
2022FL,eoiqhyh,ENGL-1301,TR,W
2022FL,rxlpdtl,ENGL-1301,SE,A
2022FL,eoruhxf,ENGL-1301,CN,D
2022FL,fduvzer,ENGL-1301,CN,A
2022FL,butblqe,ENGL-1301,NE,F
2022FL,mkcptmb,ENGL-1301,SO,W
2022FL,lcpzqok,ENGL-1301,TR,CR
2022FL,qnnbkhp,ENGL-1301,CN,W
2022FL,odjzvdt,ENGL-1301,SO,D
2022FL,eletuot,ENGL-1301,SO,B
2022FL,jevzqxf,ENGL-1301,SE,F
2022FL,jgxazdf,ENGL-1301,NW,A
2022FL,fgkidgi,ENGL-1301,SE,A
2022FL,cnvaerk,ENGL-1301,SO,F
2022FL,ypmqjld,ENGL-1301,NW,B
2022FL,kvnqjcb,ENGL-1301,NW,F
2022FL,rbeqmnp,ENGL-1301,CN,CR
2022FL,kvgmyqc,ENGL-1301,SE,W
2022FL,ffjymap,ENGL-1301,CN,W
2022FL,jkbitwc,ENGL-1301,SE,A
2022FL,sqckmun,ENGL-1301,CN,C
2022FL,zmnoqqu,ENGL-1301,SO,W
2022FL,cqowdig,ENGL-1301,CN,B
2022FL,mpmugpa,ENGL-1301,SO,B
2022FL,pffbelf,ENGL-1301,NE,W
2022FL,mykwjfe,ENGL-1301,SO,F
2022FL,wpcjhwg,ENGL-1301,TR,A
2022FL,uwniwxe,ENGL-1301,TR,D
2022FL,ckorxkj,ENGL-1301,NE,F
2022FL,kpncifl,ENGL-1301,TR,C
2022FL,otyijqr,ENGL-1301,NW,W
2022FL,abfiacn,ENGL-1301,NE,CR
2022FL,obxnxzx,ENGL-1301,NE,D
2022FL,srxhdub,ENGL-1301,NW,W
2022FL,zgxthmd,ENGL-1301,SO,A
2022FL,zqkjtvn,ENGL-1301,NE,C
2022FL,ioayfvw,ENGL-1301,SO,C
2022FL,unhwquf,ENGL-1301,SE,B
2022FL,betawnc,ENGL-1301,SO,A
2022FL,ivbgpsq,ENGL-1301,TR,B
2022FL,ypljoss,ENGL-1301,NE,C
2022FL,zvxbtmy,ENGL-1301,NE,C
2022FL,zxbpywm,ENGL-1301,TR,B
2022FL,sagjcfw,ENGL-1301,TR,A
2022FL,ardeluj,ENGL-1301,TR,B
2022FL,mjphqoj,ENGL-1301,NE,W
2022FL,eisftsx,ENGL-1301,TR,CR
2022FL,brkrvvw,ENGL-1301,SE,CR
2022FL,ahmzfsa,ENGL-1301,SO,F
2022FL,gxzydow,ENGL-1301,NE,F
2022FL,rfbrpoq,ENGL-1301,TR,D
2022FL,spvqorp,ENGL-1301,NE,D
2022FL,jkxppbt,ENGL-1301,SE,D
2022FL,lwkrmiu,ENGL-1301,NE,C
2022FL,ghrhhbz,ENGL-1301,CN,A
2022FL,shjtewc,ENGL-1301,NW,B
2022FL,bzcojkk,ENGL-1301,CN,CR
2022FL,mdzzgwb,ENGL-1301,TR,CR
2022FL,vkhhtig,ENGL-1301,SE,C
2022FL,ihtoaac,ENGL-1301,SO,CR
2022FL,vyldiac,ENGL-1301,SO,D
2022FL,wwzyegf,ENGL-1301,NE,B
2022FL,zktuevp,ENGL-1301,SE,F
2022FL,deiqtmk,ENGL-1301,CN,B
2022FL,splwgwq,ENGL-1301,SO,D
2022FL,ounsfxn,ENGL-1301,CN,D
2022FL,qzubagl,ENGL-1301,CN,B
2022FL,jmijgph,ENGL-1301,SE,D
2022FL,miovzzt,ENGL-1301,NE,B
2022FL,lqomvsj,ENGL-1301,SO,B
2022FL,cmgeexc,ENGL-1301,NE,CR
2022FL,voogrfb,ENGL-1301,SO,B
2022FL,hcfhhsz,ENGL-1301,CN,W
2022FL,nscjjwe,ENGL-1301,NW,C
2022FL,ipmqbil,ENGL-1301,SO,CR
2022FL,fjinqmn,ENGL-1301,NW,B
2022FL,oajlpbo,ENGL-1301,TR,F
2022FL,nqwwopi,ENGL-1301,NE,D
2022FL,qdoqnyn,ENGL-1301,CN,CR
2022FL,zfqykit,ENGL-1301,SO,W
2022FL,ocrditr,ENGL-1301,SO,B
2022FL,fotylcj,ENGL-1301,NE,D
2022FL,ckiggfu,ENGL-1301,SE,C
2022FL,korbpen,ENGL-1301,NE,B
2022FL,spzmvpc,ENGL-1301,SE,B
2022FL,xrqzpre,ENGL-1301,NW,W
2022FL,jragkyh,ENGL-1301,CN,F
2022FL,biqovmw,ENGL-1301,SO,F
2022FL,eggbugk,ENGL-1301,SE,C
2022FL,ledgxhp,ENGL-1301,SO,CR
2022FL,ckdnrab,ENGL-1301,SO,A
2022FL,hisrlfr,ENGL-1301,NE,W
2022FL,zubuqzq,ENGL-1301,NW,B
2022FL,lqvprhh,ENGL-1301,NE,CR
2022FL,ofkcjbi,ENGL-1301,TR,B
2022FL,bmblazb,ENGL-1301,NE,F
2022FL,dspboke,ENGL-1301,CN,D
2022FL,zkpzsev,ENGL-1301,NW,F
2022FL,vilpexm,ENGL-1301,SO,C
2022FL,bbrvvjk,ENGL-1301,NE,B
2022FL,smrovve,ENGL-1301,TR,A
2022FL,ebcdpjk,ENGL-1301,NW,F
2022FL,elzxtvd,ENGL-1301,NW,F
2022FL,onrqqau,ENGL-1301,CN,F
2022FL,zybwgyc,ENGL-1301,NW,W
2022FL,fzcxbxq,ENGL-1301,TR,W
2022FL,sffntnc,ENGL-1301,SE,B
2022FL,gzqjsqo,ENGL-1301,SO,B
2022FL,rpkyaob,ENGL-1301,SE,A
2022FL,wixcnpg,ENGL-1301,SE,F
2022FL,usqeurd,ENGL-1301,SO,A
2022FL,wgkdkbl,ENGL-1301,SE,A
2022FL,isgnsfz,ENGL-1301,SE,W
2022FL,zicduoo,ENGL-1301,NW,A
2022FL,mgacxgv,ENGL-1301,CN,CR
2022FL,fevxpbh,ENGL-1301,NE,A
2022FL,fypxnom,ENGL-1301,SO,A
2022FL,rokpzlq,ENGL-1301,CN,F
2022FL,isprlsz,ENGL-1301,SE,A
2022FL,ugtlyci,ENGL-1301,NW,W
2022FL,rteupby,ENGL-1301,SE,W
2022FL,izckrvd,ENGL-1301,TR,B
2022FL,klpjtng,ENGL-1301,SE,W
2022FL,uixyxte,ENGL-1301,SE,W
2022FL,kkqzlnb,ENGL-1301,CN,F
2022FL,xbzuslp,ENGL-1301,CN,F
2022FL,glcbgkl,ENGL-1301,NW,W
2022FL,tgbwadg,ENGL-1301,NE,F
2022FL,wdyirzy,ENGL-1301,SO,D
2022FL,ipxshrc,ENGL-1301,SO,B
2022FL,bukbeuq,ENGL-1301,SE,C
2022FL,psehryc,ENGL-1301,SO,B
2022FL,mzkphpe,ENGL-1301,NE,C
2022FL,mspsbir,ENGL-1301,TR,W
2022FL,novrtqa,ENGL-1301,NW,F
2022FL,pnocdvq,ENGL-1301,SO,F
2022FL,ihytfvv,ENGL-1301,NW,B
2022FL,cnuuovn,ENGL-1301,CN,D
2022FL,jqwodqo,ENGL-1301,SO,D
2022FL,xggtrga,ENGL-1301,SE,D
2022FL,yhpbaoc,ENGL-1301,NE,C
2022FL,klpigws,ENGL-1301,TR,C
2022FL,pmzxkgr,ENGL-1301,SO,D
2022FL,ovyjori,ENGL-1301,TR,D
2022FL,rcemfva,ENGL-1301,TR,C
2022FL,rfaxnvs,ENGL-1301,NE,A
2022FL,ewojfnu,ENGL-1301,TR,C
2022FL,kvfnrpq,ENGL-1301,TR,W
2022FL,mbuueko,ENGL-1301,NE,B
2022FL,twhicjh,ENGL-1301,CN,CR
2022FL,ckdekje,ENGL-1301,CN,D
2022FL,jaojnlb,ENGL-1301,CN,F
2022FL,tdaluge,ENGL-1301,NW,C
2022FL,ubdjwlj,ENGL-1301,SO,B
2022FL,ietmxkx,ENGL-1301,SE,CR
2022FL,crmnpaf,ENGL-1301,SO,W
2022FL,dtozmqs,ENGL-1301,SO,C
2022FL,onixcew,ENGL-1301,TR,A
2022FL,uozstxs,ENGL-1301,SE,W
2022FL,jhnvzua,ENGL-1301,NE,C
2022FL,mratkow,ENGL-1301,SO,A
2022FL,jzajkrw,ENGL-1301,SO,D
2022FL,howljif,ENGL-1301,TR,C
2022FL,nonwefa,ENGL-1301,SE,CR
2022FL,wrkuizj,ENGL-1301,NE,C
2022FL,tpgxsrc,ENGL-1301,SO,CR
2022FL,sgrrveb,ENGL-1301,SO,F
2022FL,qhrbrqy,ENGL-1301,SO,B
2022FL,dpaptvf,ENGL-1301,SE,CR
2022FL,tkzqngz,ENGL-1301,SO,B
2022FL,sflvucs,ENGL-1301,SO,A
2022FL,jnkesmf,ENGL-1301,NW,A
2022FL,eboedrr,ENGL-1301,SO,C
2022FL,qajefmu,ENGL-1301,CN,CR
2022FL,ooevfrp,ENGL-1301,NE,F
2022FL,txqgxag,ENGL-1301,CN,D
2022FL,hclskvm,ENGL-1301,NE,D
2022FL,jnowxmj,ENGL-1301,SO,C
2022FL,ifxohmi,ENGL-1301,SE,W
2022FL,lqsoans,ENGL-1301,TR,C
2022FL,xdqgwkm,ENGL-1301,NW,W
2022FL,ytwnykc,ENGL-1301,NW,B
2022FL,szemqnf,ENGL-1301,TR,A
2022FL,gznopve,ENGL-1301,SE,CR
2022FL,mzvnrjk,ENGL-1301,CN,F
2022FL,puatada,ENGL-1301,CN,C
2022FL,qfwcevu,ENGL-1301,TR,F
2022FL,yztogdk,ENGL-1301,TR,B
2022FL,xomtemr,ENGL-1301,SO,A
2022FL,gjtsrkm,ENGL-1301,SE,B
2022FL,wwlkegu,ENGL-1301,NE,B
2022FL,tskbkxd,ENGL-1301,CN,F
2022FL,hytepbe,ENGL-1301,SE,A
2022FL,laalenq,ENGL-1301,SO,F
2022FL,bndmbvv,ENGL-1301,NE,A
2022FL,ysdyghy,ENGL-1301,NW,CR
2022FL,ujfrwdw,ENGL-1301,SE,C
2022FL,jzvyohb,ENGL-1301,SE,F
2022FL,hkkbdcv,ENGL-1301,SE,D
2022FL,ihruecz,ENGL-1301,CN,D
2022FL,nqnugso,ENGL-1301,SE,CR
2022FL,yrpyhzh,ENGL-1301,SE,C
2022FL,emwmcuj,ENGL-1301,NE,C
2022FL,rhtdlik,ENGL-1301,SO,B
2022FL,ykipiso,ENGL-1301,NW,B
2022FL,doawofh,ENGL-1301,SE,D
2022FL,tdolyzk,ENGL-1301,SE,B
2022FL,bzdeahx,ENGL-1301,TR,B
2022FL,kxmxaht,ENGL-1301,TR,CR
2022FL,hzsccnk,ENGL-1301,NE,B
2022FL,crjahbo,ENGL-1301,TR,CR
2022FL,emgfhxy,ENGL-1301,NW,C
2022FL,pxkqeve,ENGL-1301,TR,B
2022FL,mouvefe,ENGL-1301,SO,F
2022FL,aodhtdi,ENGL-1301,SO,D
2022FL,zzhxokp,ENGL-1301,NE,CR
2022FL,uzqtiic,ENGL-1301,SO,W
2022FL,numgxgb,ENGL-1301,NE,C
2022FL,ropsafo,ENGL-1301,SO,D
2022FL,gcbnmbt,ENGL-1301,NE,W
2022FL,jdnsizz,ENGL-1301,SE,D
2022FL,obpawjl,ENGL-1301,SO,W
2022FL,rkfxfbe,ENGL-1301,CN,F
2022FL,lohmbua,ENGL-1301,NE,D
2022FL,bflgjja,ENGL-1301,CN,C
2022FL,xzfwdoe,ENGL-1301,NE,B
2022FL,feofpey,ENGL-1301,CN,W
2022FL,wxrwuhp,ENGL-1301,SE,F
2022FL,mgfawlg,ENGL-1301,TR,F
2022FL,inbwzmh,ENGL-1301,NW,B
2022FL,bihpjtv,ENGL-1301,NW,B
2022FL,glxvlpe,ENGL-1301,SO,D
2022FL,rogchsg,ENGL-1301,SE,D
2022FL,lnlklli,ENGL-1301,NW,A
2022FL,loiukbq,ENGL-1301,NE,B
2022FL,elnwein,ENGL-1301,SO,CR
2022FL,vzpxogl,ENGL-1301,NW,D
2022FL,ctogloa,ENGL-1301,CN,B
2022FL,pzdkfav,ENGL-1301,SE,F
2022FL,wfqnuxc,ENGL-1301,SO,B
2022FL,tegthge,ENGL-1301,TR,B
2022FL,xifqueb,ENGL-1301,TR,C
2022FL,broykuo,ENGL-1301,NW,A
2022FL,obstoyv,ENGL-1301,SE,A
2022FL,ntiffka,ENGL-1301,NE,D
2022FL,nswpezq,ENGL-1301,CN,D
2022FL,kfmhipp,ENGL-1301,NE,W
2022FL,lluritf,ENGL-1301,TR,F
2022FL,joteeto,ENGL-1301,SE,W
2022FL,batcory,ENGL-1301,NW,F
2022FL,efygzfg,ENGL-1301,SO,CR
2022FL,dlimpxx,ENGL-1301,SE,A
2022FL,ljmmvbc,ENGL-1301,SO,A
2022FL,wenykfl,ENGL-1301,NW,W
2022FL,hrwvjoh,ENGL-1301,TR,F
2022FL,tvrbfji,ENGL-1301,SE,CR
2022FL,yfcxhlf,ENGL-1301,CN,B
2022FL,xduouek,ENGL-1301,NW,D
2022FL,nvbkcye,ENGL-1301,NE,W
2022FL,qmidsyw,ENGL-1301,NE,C
2022FL,gbrcewa,ENGL-1301,SO,B
2022FL,hkydusc,ENGL-1301,TR,CR
2022FL,ijrjlng,ENGL-1301,NW,C
2022FL,ghadptz,ENGL-1301,SO,CR
2022FL,kuscgpx,ENGL-1301,SO,B
2022FL,qzjgjrl,ENGL-1301,NW,D
2022FL,iqvidre,ENGL-1301,NW,A
2022FL,qawgwra,ENGL-1301,NE,A
2022FL,utibvdv,ENGL-1301,NE,D
2022FL,wrlnwbl,ENGL-1301,NE,B
2022FL,suonejq,ENGL-1301,SE,F
2022FL,ezngwgu,ENGL-1301,SO,C
2022FL,wuuvfod,ENGL-1301,NE,W
2022FL,dahfmqn,ENGL-1301,CN,CR
2022FL,nchsdzp,ENGL-1301,SO,D
2022FL,qmmkhgl,ENGL-1301,SO,CR
2022FL,lwmyihk,ENGL-1301,SO,B
2022FL,jodkkzm,ENGL-1301,NE,A
2022FL,lngbqbu,ENGL-1301,SO,D
2022FL,uffymog,ENGL-1301,NW,F
2022FL,yfzqymr,ENGL-1301,NW,F
2022FL,gllkcgt,ENGL-1301,CN,F
2022FL,xvixegj,ENGL-1301,SO,F
2022FL,etdfbjh,ENGL-1301,TR,C
2022FL,tvxsnmh,ENGL-1301,SE,CR
2022FL,zxoddxw,ENGL-1301,SO,F
2022FL,kymezhn,ENGL-1301,NW,B
2022FL,offdjse,ENGL-1301,SO,W
2022FL,njzhxab,ENGL-1301,SE,A
2022FL,fnyiiqb,ENGL-1301,SE,CR
2022FL,xspdqux,ENGL-1301,SO,W
2022FL,nzkrjne,ENGL-1301,SO,W
2022FL,hvlxjes,ENGL-1301,SO,B
2022FL,isvbnpv,ENGL-1301,TR,A
2022FL,hrdiuws,ENGL-1301,NW,B
2022FL,vmdehki,ENGL-1301,TR,F
2022FL,xbgfisk,ENGL-1301,NW,A
2022FL,tjcuqsi,ENGL-1301,SO,A
2022FL,jpzvulm,ENGL-1301,NW,A
2022FL,hdgfqjy,ENGL-1301,NW,B
2022FL,cdftxxq,ENGL-1301,CN,B
2022FL,uoxwoym,ENGL-1301,TR,W
2022FL,ohjhgda,ENGL-1301,SE,A
2022FL,mebkykr,ENGL-1301,SE,B
2022FL,evyunpr,ENGL-1301,SO,D
2022FL,ehnjdbm,ENGL-1301,NW,F
2022FL,liyuuuy,ENGL-1301,SO,D
2022FL,vkqgksm,ENGL-1301,SO,A
2022FL,zvjogbw,ENGL-1301,SO,D
2022FL,xuivwsp,ENGL-1301,TR,CR
2022FL,ckjtcfp,ENGL-1301,SO,C
2022FL,wezjzbl,ENGL-1301,SE,A
2022FL,bieuzhz,ENGL-1301,SE,F
2022FL,esogokl,ENGL-1301,NE,W
2022FL,wrdzrqy,ENGL-1301,SE,B
2022FL,krcbiae,ENGL-1301,NW,CR
2022FL,qfxbicx,ENGL-1301,SE,C
2022FL,uudpxqw,ENGL-1301,NW,F
2022FL,xztjmjg,ENGL-1301,NW,D
2022FL,qvicicw,ENGL-1301,NE,W
2022FL,ixoopwu,ENGL-1301,SO,W
2022FL,axmjiqq,ENGL-1301,TR,A
2022FL,ngmkxqn,ENGL-1301,SO,B
2022FL,aquuxlm,ENGL-1301,TR,CR
2022FL,twcdujb,ENGL-1301,SE,D
2022FL,wledmbg,ENGL-1301,TR,F
2022FL,uqcincc,ENGL-1301,NE,F
2022FL,abzjtwx,ENGL-1301,NE,C
2022FL,aqrmepd,ENGL-1301,NE,F
2022FL,ywxtbyd,ENGL-1301,TR,C
2022FL,fcclznv,ENGL-1301,TR,CR
2022FL,zskluel,ENGL-1301,SE,F
2022FL,skgvrbi,ENGL-1301,SE,C
2022FL,gqtoupp,ENGL-1301,NW,CR
2022FL,unqityu,ENGL-1301,SE,D
2022FL,hhqummz,ENGL-1301,CN,B
2022FL,fgaifcp,ENGL-1301,NW,D
2022FL,kuswuyv,ENGL-1301,CN,B
2022FL,cqnplgh,ENGL-1301,NW,A
2022FL,cvnvbbj,ENGL-1301,CN,D
2022FL,gdquzmw,ENGL-1301,TR,F
2022FL,zpajjea,ENGL-1301,SO,CR
2022FL,ezghvcw,ENGL-1301,TR,F
2022FL,tufoaei,ENGL-1301,SO,A
2022FL,pqxcoeq,ENGL-1301,NE,CR
2022FL,nndsjxi,ENGL-1301,SO,C
2022FL,rafbwua,ENGL-1301,TR,B
2022FL,wefitsc,ENGL-1301,NE,D
2022FL,vzdhjkn,ENGL-1301,NW,C
2022FL,moukkey,ENGL-1301,NW,D
2022FL,deimeoa,ENGL-1301,SE,B
2022FL,wqyyymd,ENGL-1301,SO,C
2022FL,dvjbnzj,ENGL-1301,SO,W
2022FL,hmndoks,ENGL-1301,TR,D
2022FL,uighlpy,ENGL-1301,SO,A
2022FL,cwexzpb,ENGL-1301,CN,F
2022FL,nmbzgnn,ENGL-1301,NW,W
2022FL,bbihvpk,ENGL-1301,NW,C
2022FL,mikkhqn,ENGL-1301,CN,C
2022FL,sqwbftv,ENGL-1301,CN,CR
2022FL,jqzcitf,ENGL-1301,CN,CR
2022FL,geeuuvf,ENGL-1301,SE,D
2022FL,hipyzch,ENGL-1301,SE,F
2022FL,gqrkktp,ENGL-1301,NE,W
2022FL,wdnugir,ENGL-1301,TR,B
2022FL,aptpcrs,ENGL-1301,SE,W
2022FL,uxsuwfn,ENGL-1301,NW,A
2022FL,ztucctb,ENGL-1301,TR,W
2022FL,nnyqofx,ENGL-1301,SE,D
2022FL,ztfpqjh,ENGL-1301,NE,B
2022FL,xnoxqgs,ENGL-1301,SO,C
2022FL,uvwqnvt,ENGL-1301,SO,C
2022FL,gmfijul,ENGL-1301,SE,F
2022FL,ycyimql,ENGL-1301,NW,F
2022FL,paoqcix,ENGL-1301,CN,C
2022FL,cwbshzx,ENGL-1301,NW,A
2022FL,yhowwmx,ENGL-1301,SE,B
2022FL,qyxgxdx,ENGL-1301,SE,CR
2022FL,bqdwkeu,ENGL-1301,NW,CR
2022FL,mpgckkj,ENGL-1301,NE,W
2022FL,uwofemm,ENGL-1301,SO,A
2022FL,qfnbnxn,ENGL-1301,NW,A
2022FL,gzjfsnz,ENGL-1301,TR,C
2022FL,zeddofo,ENGL-1301,NE,F
2022FL,mjwwsyc,ENGL-1301,TR,B
2022FL,ikhqmkn,ENGL-1301,NW,C
2022FL,lnagipu,ENGL-1301,CN,W
2022FL,powbvxf,ENGL-1301,CN,C
2022FL,tzwgyjz,ENGL-1301,SE,F
2022FL,buwpoqe,ENGL-1301,SE,D
2022FL,vmvyfai,ENGL-1301,TR,F
2022FL,oltbnlp,ENGL-1301,NE,F
2022FL,hxcncue,ENGL-1301,SO,A
2022FL,tkwtvmi,ENGL-1301,SO,A
2022FL,czbohnq,ENGL-1301,TR,W
2022FL,dmlfkju,ENGL-1301,SO,B
2022FL,poidmve,ENGL-1301,CN,F
2022FL,arxpgaj,ENGL-1301,NE,F
2022FL,acumiju,ENGL-1301,NW,C
2022FL,jihnpdw,ENGL-1301,NE,W
2022FL,zxloooa,ENGL-1301,SE,C
2022FL,jatdojv,ENGL-1301,SO,W
2022FL,rguzxmf,ENGL-1301,SO,D
2022FL,etwxbnh,ENGL-1301,TR,F
2022FL,gvahyjn,ENGL-1301,SO,W
2022FL,pvyhxlo,ENGL-1301,NW,C
2022FL,wwfqtxf,ENGL-1301,SE,B
2022FL,ezrmobe,ENGL-1301,SO,A
2022FL,crwlili,ENGL-1301,NE,CR
2022FL,mbjadiz,ENGL-1301,NE,W
2022FL,pwrqijw,ENGL-1301,CN,W
2022FL,tjckggh,ENGL-1301,NE,CR
2022FL,uhecqvs,ENGL-1301,SE,B
2022FL,oslxzds,ENGL-1301,NE,C
2022FL,bukehel,ENGL-1301,SO,W
2022FL,mazxmno,ENGL-1301,CN,W
2022FL,xjnvinl,ENGL-1301,NE,A
2022FL,alkrjoi,ENGL-1301,SE,A
2022FL,etuidtf,ENGL-1301,SO,D
2022FL,nrzrddu,ENGL-1301,SE,W
2022FL,iydxbtq,ENGL-1301,SE,A
2022FL,eoblmww,ENGL-1301,NE,C
2022FL,igquyjy,ENGL-1301,TR,W
2022FL,kslczmt,ENGL-1301,SO,B
2022FL,otqlzeb,ENGL-1301,CN,W
2022FL,kweviwl,ENGL-1301,SO,A
2022FL,atdgcgv,ENGL-1301,SE,F
2022FL,antxglu,ENGL-1301,TR,C
2022FL,ueugkta,ENGL-1301,SO,CR
2022FL,xadduco,ENGL-1301,SO,B
2022FL,qxuuthg,ENGL-1301,CN,D
2022FL,qbjkxqy,ENGL-1301,NW,F
2022FL,rgumsla,ENGL-1301,TR,CR
2022FL,geshyjb,ENGL-1301,TR,A
2022FL,kmhzweg,ENGL-1301,NW,D
2022FL,xfbdkim,ENGL-1301,NW,B
2022FL,gvahjqr,ENGL-1301,CN,C
2022FL,nsqxctd,ENGL-1301,TR,C
2022FL,hfqxkit,ENGL-1301,SE,B
2022FL,kcegsfw,ENGL-1301,SE,CR
2022FL,siaiduy,ENGL-1301,NW,CR
2022FL,nxoazkn,ENGL-1301,NE,W
2022FL,lquwolw,ENGL-1301,NW,CR
2022FL,ikqxpvc,ENGL-1301,NE,CR
2022FL,uccxbsv,ENGL-1301,SE,D
2022FL,pcthoaj,ENGL-1301,CN,F
2022FL,odwlfbf,ENGL-1301,CN,D
2022FL,xhsxfvs,ENGL-1301,CN,C
2022FL,wkzvqfg,ENGL-1301,NW,C
2022FL,cbldhiw,ENGL-1301,NW,W
2022FL,ejhfjzo,ENGL-1301,SE,F
2022FL,szaegoj,ENGL-1301,NE,D
2022FL,kmaiehb,ENGL-1301,NW,A
2022FL,zrsavxn,ENGL-1301,TR,D
2022FL,sylllgj,ENGL-1301,CN,W
2022FL,tvayssv,ENGL-1301,NW,C
2022FL,daklhos,ENGL-1301,NE,CR
2022FL,sdscrft,ENGL-1301,NW,D
2022FL,divtrnu,ENGL-1301,NW,CR
2022FL,mftksvc,ENGL-1301,SE,B
2022FL,cqvqwyt,ENGL-1301,SE,D
2022FL,cosgsgl,ENGL-1301,NE,A
2022FL,plqebqq,ENGL-1301,TR,F
2022FL,ukytajr,ENGL-1301,SO,B
2022FL,zbghytb,ENGL-1301,TR,A
2022FL,tdafmup,ENGL-1301,SE,A
2022FL,zlogoik,ENGL-1301,SE,CR
2022FL,cjwzqxu,ENGL-1301,TR,F
2022FL,qhdzbab,ENGL-1301,CN,B
2022FL,cprjdky,ENGL-1301,SO,B
2022FL,phkdyqg,ENGL-1301,NE,D
2022FL,wtuugda,ENGL-1301,TR,C
2022FL,huzgkyu,ENGL-1301,SE,A
2022FL,obxtcpc,ENGL-1301,CN,F
2022FL,zipgpip,ENGL-1301,CN,CR
2022FL,njilzxh,ENGL-1301,SO,CR
2022FL,radjquz,ENGL-1301,SE,A
2022FL,cboecss,ENGL-1301,NE,W
2022FL,xkzptkz,ENGL-1301,SO,B
2022FL,urnnlqg,ENGL-1301,CN,A
2022FL,zdqsnld,ENGL-1301,NE,W
2022FL,uglfulk,ENGL-1301,TR,W
2022FL,bpapefp,ENGL-1301,TR,B
2022FL,tzvlhhb,ENGL-1301,NW,A
2022FL,tjqrfun,ENGL-1301,NE,A
2022FL,kwcoaul,ENGL-1301,NW,C
2022FL,ahbdeqz,ENGL-1301,SE,C
2022FL,oqlctna,ENGL-1301,NE,A
2022FL,fyanlte,ENGL-1301,NW,CR
2022FL,gkxpsgd,ENGL-1301,NW,B
2022FL,nghuqop,ENGL-1301,NW,D
2022FL,seyatnb,ENGL-1301,TR,W
2022FL,yjzcntk,ENGL-1301,CN,CR
2022FL,dloiieq,ENGL-1301,NW,C
2022FL,wcxptig,ENGL-1301,CN,F
2022FL,kliijjl,ENGL-1301,SE,C
2022FL,ssspesw,ENGL-1301,TR,B
2022FL,etzvtym,ENGL-1301,NW,F
2022FL,virqinc,ENGL-1301,TR,B
2022FL,kjorltq,ENGL-1301,SE,F
2022FL,evvqxlr,ENGL-1301,SO,C
2022FL,rqeezmw,ENGL-1301,NE,CR
2022FL,wpzaidv,ENGL-1301,NW,A
2022FL,wcihlzb,ENGL-1301,SO,W
2022FL,ewziujk,ENGL-1301,NW,F
